timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2025/07/16 22:37:08.595, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:37:09.596, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:37:10.596, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:37:11.600, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:37:12.601, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:37:13.601, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:37:14.602, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:37:15.603, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:37:16.603, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:37:17.604, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:37:18.605, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:37:19.605, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:37:20.606, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:37:21.606, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:37:22.607, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:37:23.608, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:37:24.608, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:37:25.609, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:37:26.610, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:37:27.611, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:37:28.611, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:37:29.612, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:37:30.613, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:37:31.614, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:37:32.614, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:37:33.615, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:37:34.616, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:37:35.617, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:37:36.618, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:37:37.618, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:37:38.619, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:37:39.620, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:37:40.621, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:37:41.622, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:37:42.622, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:37:43.624, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:37:44.624, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:37:45.625, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:37:46.626, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:37:47.627, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:37:48.627, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:37:49.628, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:37:50.629, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:37:51.629, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:37:52.631, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:37:53.632, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:37:54.633, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:37:55.633, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:37:56.634, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:37:57.635, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:37:58.636, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:37:59.636, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:00.639, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:01.640, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:02.641, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:03.642, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:04.643, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:05.643, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:06.644, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:07.645, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:08.646, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:09.646, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:10.647, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:11.648, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:12.649, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:13.650, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:14.651, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:15.651, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:16.652, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:17.653, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:18.654, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:19.655, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:20.655, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:21.656, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:22.657, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:23.658, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:24.659, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:25.660, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:26.661, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:27.661, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:28.662, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:29.663, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:30.663, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:31.664, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:32.665, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:33.666, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:34.667, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:35.667, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:36.668, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:37.669, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:38.670, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:39.670, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:40.672, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:41.673, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:42.674, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:43.674, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:44.675, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:45.676, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:46.677, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:47.677, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:48.678, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:49.679, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:50.680, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:51.681, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:52.681, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:53.682, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:54.683, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:55.683, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:56.684, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:57.685, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:58.686, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:38:59.687, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:00.687, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:01.688, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:02.689, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:03.690, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:04.690, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:05.691, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:06.693, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:07.694, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:08.694, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:09.695, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:10.696, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:11.696, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:12.697, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:13.698, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:14.700, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:15.701, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:16.701, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:17.702, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:18.702, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:19.703, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:20.704, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:21.705, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:22.705, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:23.707, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:24.708, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:25.708, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:26.709, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:27.710, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:28.711, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:29.713, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:30.713, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:31.714, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:32.715, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:33.715, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:34.716, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:35.717, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:36.718, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:37.719, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:38.719, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:39.720, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:40.720, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:41.721, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:42.722, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:43.723, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:44.724, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:45.725, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:46.726, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:47.727, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:48.728, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:49.728, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:50.729, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:51.730, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:52.731, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:53.732, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:54.733, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:55.733, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:56.734, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:57.735, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:58.736, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:39:59.737, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:00.737, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:01.738, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:02.739, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:03.740, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:04.741, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:05.741, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:06.742, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:07.743, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:08.744, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:09.745, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:10.746, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:11.747, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:12.747, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:13.750, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:14.751, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:15.752, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:16.752, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:17.753, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:18.754, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:19.755, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:20.756, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:21.757, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:22.758, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:23.759, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:24.759, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:25.760, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:26.760, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:27.761, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:28.762, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:29.763, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:30.764, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:31.764, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:32.765, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:33.766, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:34.767, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:35.769, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:36.769, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:37.770, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:38.770, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:39.771, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:40.772, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:41.773, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:42.775, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:43.776, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:44.776, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:45.777, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:46.778, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:47.778, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:48.779, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:49.780, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:50.781, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:51.782, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:52.783, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:53.784, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:54.784, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:55.785, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:56.786, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:57.787, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:58.787, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:40:59.788, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:00.789, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:01.790, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:02.790, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:03.791, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:04.792, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:05.793, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:06.794, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:07.794, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:08.795, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:09.796, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:10.797, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:11.798, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:12.798, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:13.799, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:14.800, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:15.801, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:16.801, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:17.803, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:18.803, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:19.805, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:20.805, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:21.806, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:22.807, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:23.808, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:24.808, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:25.810, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:26.812, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:27.813, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:28.813, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:29.814, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:30.815, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:31.816, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:32.816, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:33.817, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:34.818, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:35.819, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:36.819, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:37.820, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:38.821, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:39.821, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:40.822, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:41.823, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:42.824, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:43.825, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:44.825, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:45.826, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:46.827, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:47.828, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:48.829, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:49.830, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:50.831, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:51.831, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:52.832, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:53.833, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:54.833, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:55.834, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:56.835, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:57.836, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:58.837, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:41:59.837, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:42:00.838, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:42:01.839, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:42:02.840, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:42:03.841, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:42:04.842, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:42:05.843, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:42:06.844, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:42:07.844, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:42:08.845, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:42:09.846, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:42:10.846, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:42:11.847, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:42:12.848, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:42:13.849, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:42:14.850, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:42:15.850, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:42:16.851, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:42:17.852, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:42:18.852, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:42:19.854, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:42:20.854, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:42:21.855, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:42:22.856, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:42:23.857, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
2025/07/16 22:42:24.857, Quadro RTX 8000, 0 %, 0 %, 16505 MiB
